country,date,tot_cases,cumulative_cases,days_elapsed,end_date,end_label
China,2022-06-14,1,14914,874,FALSE,NA
France,2022-06-14,149,149937,829,FALSE,NA
Turkey,2022-06-14,20,98996,814,FALSE,NA
UK,2022-06-14,35,200678,828,FALSE,NA
China,2022-06-15,1,14915,875,FALSE,NA
France,2022-06-15,49,149986,830,FALSE,NA
Turkey,2022-06-15,0,98996,815,FALSE,NA
UK,2022-06-15,44,200722,829,FALSE,NA
China,2022-06-16,0,14915,876,FALSE,NA
France,2022-06-16,49,150035,831,FALSE,NA
Turkey,2022-06-16,0,98996,816,FALSE,NA
UK,2022-06-16,55,200777,830,FALSE,NA
China,2022-06-17,1,14916,877,FALSE,NA
France,2022-06-17,43,150078,832,FALSE,NA
Turkey,2022-06-17,0,98996,817,FALSE,NA
UK,2022-06-17,44,200821,831,FALSE,NA
China,2022-06-18,0,14916,878,FALSE,NA
France,2022-06-18,0,150078,833,FALSE,NA
Turkey,2022-06-18,0,98996,818,FALSE,NA
UK,2022-06-18,44,200865,832,FALSE,NA
China,2022-06-19,2,14918,879,FALSE,NA
France,2022-06-19,0,150078,834,FALSE,NA
Turkey,2022-06-19,0,98996,819,FALSE,NA
UK,2022-06-19,45,200910,833,FALSE,NA
China,2022-06-20,1,14919,880,FALSE,NA
France,2022-06-20,67,150145,835,FALSE,NA
Turkey,2022-06-20,0,98996,820,FALSE,NA
UK,2022-06-20,51,200961,834,FALSE,NA
China,2022-06-21,0,14919,881,FALSE,NA
France,2022-06-21,56,150201,836,FALSE,NA
Turkey,2022-06-21,0,98996,821,FALSE,NA
UK,2022-06-21,57,201018,835,FALSE,NA
China,2022-06-22,1,14920,882,FALSE,NA
France,2022-06-22,66,150267,837,FALSE,NA
Turkey,2022-06-22,0,98996,822,FALSE,NA
UK,2022-06-22,70,201088,836,FALSE,NA
China,2022-06-23,1,14921,883,FALSE,NA
France,2022-06-23,40,150307,838,FALSE,NA
Turkey,2022-06-23,0,98996,823,FALSE,NA
UK,2022-06-23,62,201150,837,FALSE,NA
China,2022-06-24,0,14921,884,FALSE,NA
France,2022-06-24,49,150356,839,FALSE,NA
Turkey,2022-06-24,0,98996,824,FALSE,NA
UK,2022-06-24,47,201197,838,FALSE,NA
China,2022-06-25,1,14922,885,FALSE,NA
France,2022-06-25,0,150356,840,FALSE,NA
Turkey,2022-06-25,0,98996,825,FALSE,NA
UK,2022-06-25,70,201267,839,FALSE,NA
China,2022-06-26,0,14922,886,FALSE,NA
France,2022-06-26,0,150356,841,FALSE,NA
Turkey,2022-06-26,0,98996,826,FALSE,NA
UK,2022-06-26,68,201335,840,FALSE,NA
China,2022-06-27,0,14922,887,FALSE,NA
France,2022-06-27,89,150445,842,FALSE,NA
Turkey,2022-06-27,19,99015,827,FALSE,NA
UK,2022-06-27,62,201397,841,FALSE,NA
China,2022-06-28,1,14923,888,FALSE,NA
France,2022-06-28,37,150482,843,FALSE,NA
Turkey,2022-06-28,0,99015,828,FALSE,NA
UK,2022-06-28,70,201467,842,FALSE,NA
China,2022-06-29,1,14924,889,FALSE,NA
France,2022-06-29,48,150530,844,FALSE,NA
Turkey,2022-06-29,17,99032,829,FALSE,NA
UK,2022-06-29,87,201554,843,FALSE,NA
China,2022-06-30,3,14927,890,FALSE,NA
France,2022-06-30,42,150572,845,FALSE,NA
Turkey,2022-06-30,0,99032,830,FALSE,NA
UK,2022-06-30,75,201629,844,FALSE,NA
China,2022-07-01,1,14928,891,FALSE,NA
France,2022-07-01,52,150624,846,FALSE,NA
Turkey,2022-07-01,0,99032,831,FALSE,NA
UK,2022-07-01,79,201708,845,FALSE,NA
China,2022-07-02,4,14932,892,FALSE,NA
France,2022-07-02,0,150624,847,FALSE,NA
Turkey,2022-07-02,0,99032,832,FALSE,NA
UK,2022-07-02,89,201797,846,FALSE,NA
China,2022-07-03,2,14934,893,FALSE,NA
France,2022-07-03,0,150624,848,FALSE,NA
Turkey,2022-07-03,0,99032,833,FALSE,NA
UK,2022-07-03,68,201865,847,FALSE,NA
China,2022-07-04,0,14934,894,FALSE,NA
France,2022-07-04,141,150765,849,FALSE,NA
Turkey,2022-07-04,25,99057,834,FALSE,NA
UK,2022-07-04,87,201952,848,FALSE,NA
China,2022-07-05,0,14934,895,FALSE,NA
France,2022-07-05,75,150840,850,FALSE,NA
Turkey,2022-07-05,0,99057,835,FALSE,NA
UK,2022-07-05,102,202054,849,FALSE,NA
China,2022-07-06,1,14935,896,FALSE,NA
France,2022-07-06,53,150893,851,FALSE,NA
Turkey,2022-07-06,0,99057,836,FALSE,NA
UK,2022-07-06,112,202166,850,FALSE,NA
China,2022-07-07,1,14936,897,FALSE,NA
France,2022-07-07,89,150982,852,FALSE,NA
Turkey,2022-07-07,0,99057,837,FALSE,NA
UK,2022-07-07,100,202266,851,FALSE,NA
China,2022-07-08,3,14939,898,FALSE,NA
France,2022-07-08,74,151056,853,FALSE,NA
Turkey,2022-07-08,0,99057,838,FALSE,NA
UK,2022-07-08,105,202371,852,FALSE,NA
China,2022-07-09,1,14940,899,FALSE,NA
France,2022-07-09,0,151056,854,FALSE,NA
Turkey,2022-07-09,0,99057,839,FALSE,NA
UK,2022-07-09,104,202475,853,FALSE,NA
China,2022-07-10,3,14943,900,FALSE,NA
France,2022-07-10,0,151056,855,FALSE,NA
Turkey,2022-07-10,0,99057,840,FALSE,NA
UK,2022-07-10,116,202591,854,FALSE,NA
China,2022-07-11,7,14950,901,FALSE,NA
France,2022-07-11,162,151218,856,FALSE,NA
Turkey,2022-07-11,0,99057,841,FALSE,NA
UK,2022-07-11,123,202714,855,FALSE,NA
China,2022-07-12,2,14952,902,FALSE,NA
France,2022-07-12,127,151345,857,FALSE,NA
Turkey,2022-07-12,0,99057,842,FALSE,NA
UK,2022-07-12,148,202862,856,FALSE,NA
China,2022-07-13,3,14955,903,FALSE,NA
France,2022-07-13,109,151454,858,FALSE,NA
Turkey,2022-07-13,31,99088,843,FALSE,NA
UK,2022-07-13,135,202997,857,FALSE,NA
China,2022-07-14,8,14963,904,FALSE,NA
France,2022-07-14,0,151454,859,FALSE,NA
Turkey,2022-07-14,0,99088,844,FALSE,NA
UK,2022-07-14,122,203119,858,FALSE,NA
China,2022-07-15,5,14968,905,FALSE,NA
France,2022-07-15,0,151454,860,FALSE,NA
Turkey,2022-07-15,0,99088,845,FALSE,NA
UK,2022-07-15,103,203222,859,FALSE,NA
China,2022-07-16,1,14969,906,FALSE,NA
France,2022-07-16,0,151454,861,FALSE,NA
Turkey,2022-07-16,0,99088,846,FALSE,NA
UK,2022-07-16,114,203336,860,FALSE,NA
China,2022-07-17,4,14973,907,FALSE,NA
France,2022-07-17,0,151454,862,FALSE,NA
Turkey,2022-07-17,0,99088,847,FALSE,NA
UK,2022-07-17,158,203494,861,FALSE,NA
China,2022-07-18,3,14976,908,FALSE,NA
France,2022-07-18,421,151875,863,FALSE,NA
Turkey,2022-07-18,0,99088,848,FALSE,NA
UK,2022-07-18,125,203619,862,FALSE,NA
China,2022-07-19,4,14980,909,FALSE,NA
France,2022-07-19,144,152019,864,FALSE,NA
Turkey,2022-07-19,0,99088,849,FALSE,NA
UK,2022-07-19,215,203834,863,FALSE,NA
China,2022-07-20,1,14981,910,FALSE,NA
France,2022-07-20,125,152144,865,FALSE,NA
Turkey,2022-07-20,96,99184,850,FALSE,NA
UK,2022-07-20,193,204027,864,FALSE,NA
China,2022-07-21,5,14986,911,FALSE,NA
France,2022-07-21,133,152277,866,FALSE,NA
Turkey,2022-07-21,0,99184,851,FALSE,NA
UK,2022-07-21,123,204150,865,FALSE,NA
China,2022-07-22,6,14992,912,FALSE,NA
France,2022-07-22,113,152390,867,FALSE,NA
Turkey,2022-07-22,0,99184,852,FALSE,NA
UK,2022-07-22,115,204265,866,FALSE,NA
China,2022-07-23,8,15000,913,FALSE,NA
France,2022-07-23,0,152390,868,FALSE,NA
Turkey,2022-07-23,0,99184,853,FALSE,NA
UK,2022-07-23,125,204390,867,FALSE,NA
China,2022-07-24,9,15009,914,FALSE,NA
France,2022-07-24,0,152390,869,FALSE,NA
Turkey,2022-07-24,0,99184,854,FALSE,NA
UK,2022-07-24,129,204519,868,FALSE,NA
China,2022-07-25,3,15012,915,FALSE,NA
France,2022-07-25,210,152600,870,FALSE,NA
Turkey,2022-07-25,0,99184,855,FALSE,NA
UK,2022-07-25,113,204632,869,FALSE,NA
China,2022-07-26,7,15019,916,FALSE,NA
France,2022-07-26,119,152719,871,FALSE,NA
Turkey,2022-07-26,0,99184,856,FALSE,NA
UK,2022-07-26,122,204754,870,FALSE,NA
China,2022-07-27,10,15029,917,FALSE,NA
France,2022-07-27,103,152822,872,FALSE,NA
Turkey,2022-07-27,0,99184,857,FALSE,NA
UK,2022-07-27,116,204870,871,FALSE,NA
China,2022-07-28,5,15034,918,FALSE,NA
France,2022-07-28,112,152934,873,FALSE,NA
Turkey,2022-07-28,0,99184,858,FALSE,NA
UK,2022-07-28,121,204991,872,FALSE,NA
China,2022-07-29,5,15039,919,FALSE,NA
France,2022-07-29,89,153023,874,FALSE,NA
Turkey,2022-07-29,157,99341,859,FALSE,NA
UK,2022-07-29,113,205104,873,FALSE,NA
China,2022-07-30,6,15045,920,FALSE,NA
France,2022-07-30,0,153023,875,FALSE,NA
Turkey,2022-07-30,0,99341,860,FALSE,NA
UK,2022-07-30,76,205180,874,FALSE,NA
China,2022-07-31,1,15046,921,FALSE,NA
France,2022-07-31,0,153023,876,FALSE,NA
Turkey,2022-07-31,0,99341,861,FALSE,NA
UK,2022-07-31,96,205276,875,FALSE,NA
China,2022-08-01,6,15052,922,FALSE,NA
France,2022-08-01,196,153219,877,FALSE,NA
Turkey,2022-08-01,0,99341,862,FALSE,NA
UK,2022-08-01,92,205368,876,FALSE,NA
China,2022-08-02,11,15063,923,FALSE,NA
France,2022-08-02,101,153320,878,FALSE,NA
Turkey,2022-08-02,0,99341,863,FALSE,NA
UK,2022-08-02,101,205469,877,FALSE,NA
China,2022-08-03,4,15067,924,FALSE,NA
France,2022-08-03,90,153410,879,FALSE,NA
Turkey,2022-08-03,0,99341,864,FALSE,NA
UK,2022-08-03,116,205585,878,FALSE,NA
China,2022-08-04,3,15070,925,FALSE,NA
France,2022-08-04,87,153497,880,FALSE,NA
Turkey,2022-08-04,0,99341,865,FALSE,NA
UK,2022-08-04,84,205669,879,FALSE,NA
China,2022-08-05,4,15074,926,FALSE,NA
France,2022-08-05,80,153577,881,FALSE,NA
Turkey,2022-08-05,0,99341,866,FALSE,NA
UK,2022-08-05,85,205754,880,FALSE,NA
China,2022-08-06,5,15079,927,FALSE,NA
France,2022-08-06,0,153577,882,FALSE,NA
Turkey,2022-08-06,337,99678,867,FALSE,NA
UK,2022-08-06,66,205820,881,FALSE,NA
China,2022-08-07,5,15084,928,FALSE,NA
France,2022-08-07,0,153577,883,FALSE,NA
Turkey,2022-08-07,0,99678,868,FALSE,NA
UK,2022-08-07,98,205918,882,FALSE,NA
China,2022-08-08,7,15091,929,FALSE,NA
France,2022-08-08,174,153751,884,FALSE,NA
Turkey,2022-08-08,0,99678,869,FALSE,NA
UK,2022-08-08,96,206014,883,FALSE,NA
China,2022-08-09,3,15094,930,FALSE,NA
France,2022-08-09,111,153862,885,FALSE,NA
Turkey,2022-08-09,0,99678,870,FALSE,NA
UK,2022-08-09,88,206102,884,FALSE,NA
China,2022-08-10,5,15099,931,FALSE,NA
France,2022-08-10,88,153950,886,FALSE,NA
Turkey,2022-08-10,0,99678,871,FALSE,NA
UK,2022-08-10,76,206178,885,FALSE,NA
China,2022-08-11,2,15101,932,FALSE,NA
France,2022-08-11,80,154030,887,FALSE,NA
Turkey,2022-08-11,0,99678,872,FALSE,NA
UK,2022-08-11,97,206275,886,FALSE,NA
China,2022-08-12,5,15106,933,FALSE,NA
France,2022-08-12,74,154104,888,FALSE,NA
Turkey,2022-08-12,0,99678,873,FALSE,NA
UK,2022-08-12,104,206379,887,FALSE,NA
China,2022-08-13,3,15109,934,FALSE,NA
France,2022-08-13,0,154104,889,FALSE,NA
Turkey,2022-08-13,0,99678,874,FALSE,NA
UK,2022-08-13,87,206466,888,FALSE,NA
China,2022-08-14,3,15112,935,FALSE,NA
France,2022-08-14,0,154104,890,FALSE,NA
Turkey,2022-08-14,0,99678,875,FALSE,NA
UK,2022-08-14,90,206556,889,FALSE,NA
China,2022-08-15,4,15116,936,FALSE,NA
France,2022-08-15,0,154104,891,FALSE,NA
Turkey,2022-08-15,380,100058,876,FALSE,NA
UK,2022-08-15,87,206643,890,FALSE,NA
China,2022-08-16,11,15127,937,FALSE,NA
France,2022-08-16,178,154282,892,FALSE,NA
Turkey,2022-08-16,342,100400,877,FALSE,NA
UK,2022-08-16,69,206712,891,FALSE,NA
China,2022-08-17,4,15131,938,FALSE,NA
France,2022-08-17,93,154375,893,FALSE,NA
Turkey,2022-08-17,0,100400,878,FALSE,NA
UK,2022-08-17,57,206769,892,FALSE,NA
China,2022-08-18,5,15136,939,FALSE,NA
France,2022-08-18,92,154467,894,FALSE,NA
Turkey,2022-08-18,0,100400,879,FALSE,NA
UK,2022-08-18,63,206832,893,FALSE,NA
China,2022-08-19,8,15144,940,FALSE,NA
France,2022-08-19,74,154541,895,FALSE,NA
Turkey,2022-08-19,0,100400,880,FALSE,NA
UK,2022-08-19,68,206900,894,FALSE,NA
China,2022-08-20,5,15149,941,FALSE,NA
France,2022-08-20,0,154541,896,FALSE,NA
Turkey,2022-08-20,0,100400,881,FALSE,NA
UK,2022-08-20,75,206975,895,FALSE,NA
China,2022-08-21,3,15152,942,FALSE,NA
France,2022-08-21,0,154541,897,FALSE,NA
Turkey,2022-08-21,0,100400,882,FALSE,NA
UK,2022-08-21,58,207033,896,FALSE,NA
China,2022-08-22,5,15157,943,FALSE,NA
France,2022-08-22,116,154657,898,FALSE,NA
Turkey,2022-08-22,0,100400,883,FALSE,NA
UK,2022-08-22,62,207095,897,FALSE,NA
China,2022-08-23,10,15167,944,FALSE,NA
France,2022-08-23,88,154745,899,FALSE,NA
Turkey,2022-08-23,0,100400,884,FALSE,NA
UK,2022-08-23,77,207172,898,FALSE,NA
China,2022-08-24,15,15182,945,FALSE,NA
France,2022-08-24,57,154802,900,FALSE,NA
Turkey,2022-08-24,0,100400,885,FALSE,NA
UK,2022-08-24,53,207225,899,FALSE,NA
China,2022-08-25,10,15192,946,FALSE,NA
France,2022-08-25,44,154846,901,FALSE,NA
Turkey,2022-08-25,0,100400,886,FALSE,NA
UK,2022-08-25,48,207273,900,FALSE,NA
China,2022-08-26,7,15199,947,FALSE,NA
France,2022-08-26,51,154897,902,FALSE,NA
Turkey,2022-08-26,0,100400,887,FALSE,NA
UK,2022-08-26,43,207316,901,FALSE,NA
China,2022-08-27,4,15203,948,FALSE,NA
France,2022-08-27,0,154897,903,FALSE,NA
Turkey,2022-08-27,0,100400,888,FALSE,NA
UK,2022-08-27,57,207373,902,FALSE,NA
China,2022-08-28,10,15213,949,FALSE,NA
France,2022-08-28,0,154897,904,FALSE,NA
Turkey,2022-08-28,0,100400,889,FALSE,NA
UK,2022-08-28,61,207434,903,FALSE,NA
China,2022-08-29,4,15217,950,FALSE,NA
France,2022-08-29,110,155007,905,FALSE,NA
Turkey,2022-08-29,0,100400,890,FALSE,NA
UK,2022-08-29,55,207489,904,FALSE,NA
China,2022-08-30,14,15231,951,FALSE,NA
France,2022-08-30,72,155079,906,FALSE,NA
Turkey,2022-08-30,0,100400,891,FALSE,NA
UK,2022-08-30,42,207531,905,FALSE,NA
China,2022-08-31,9,15240,952,FALSE,NA
France,2022-08-31,54,155133,907,FALSE,NA
Turkey,2022-08-31,0,100400,892,FALSE,NA
UK,2022-08-31,72,207603,906,FALSE,NA
China,2022-09-01,11,15251,953,FALSE,NA
France,2022-09-01,41,155174,908,FALSE,NA
Turkey,2022-09-01,0,100400,893,FALSE,NA
UK,2022-09-01,44,207647,907,FALSE,NA
China,2022-09-02,8,15259,954,FALSE,NA
France,2022-09-02,55,155229,909,FALSE,NA
Turkey,2022-09-02,231,100631,894,FALSE,NA
UK,2022-09-02,46,207693,908,FALSE,NA
China,2022-09-03,7,15266,955,FALSE,NA
France,2022-09-03,0,155229,910,FALSE,NA
Turkey,2022-09-03,0,100631,895,FALSE,NA
UK,2022-09-03,53,207746,909,FALSE,NA
China,2022-09-04,9,15275,956,FALSE,NA
France,2022-09-04,0,155229,911,FALSE,NA
Turkey,2022-09-04,209,100840,896,FALSE,NA
UK,2022-09-04,45,207791,910,FALSE,NA
China,2022-09-05,8,15283,957,FALSE,NA
France,2022-09-05,84,155313,912,FALSE,NA
Turkey,2022-09-05,0,100840,897,FALSE,NA
UK,2022-09-05,40,207831,911,FALSE,NA
China,2022-09-06,9,15292,958,FALSE,NA
France,2022-09-06,60,155373,913,FALSE,NA
Turkey,2022-09-06,0,100840,898,FALSE,NA
UK,2022-09-06,38,207869,912,FALSE,NA
China,2022-09-07,16,15308,959,FALSE,NA
France,2022-09-07,46,155419,914,FALSE,NA
Turkey,2022-09-07,0,100840,899,FALSE,NA
UK,2022-09-07,58,207927,913,FALSE,NA
China,2022-09-08,12,15320,960,FALSE,NA
France,2022-09-08,58,155477,915,FALSE,NA
Turkey,2022-09-08,0,100840,900,FALSE,NA
UK,2022-09-08,45,207972,914,FALSE,NA
China,2022-09-09,11,15331,961,FALSE,NA
France,2022-09-09,31,155508,916,FALSE,NA
Turkey,2022-09-09,0,100840,901,FALSE,NA
UK,2022-09-09,37,208009,915,FALSE,NA
China,2022-09-10,8,15339,962,FALSE,NA
France,2022-09-10,0,155508,917,FALSE,NA
Turkey,2022-09-10,0,100840,902,FALSE,NA
UK,2022-09-10,42,208051,916,FALSE,NA
China,2022-09-11,11,15350,963,FALSE,NA
France,2022-09-11,0,155508,918,FALSE,NA
Turkey,2022-09-11,139,100979,903,FALSE,NA
UK,2022-09-11,29,208080,917,FALSE,NA
China,2022-09-12,11,15361,964,FALSE,NA
France,2022-09-12,61,155569,919,FALSE,NA
Turkey,2022-09-12,89,101068,904,FALSE,NA
UK,2022-09-12,43,208123,918,FALSE,NA
China,2022-09-13,10,15371,965,FALSE,NA
France,2022-09-13,64,155633,920,FALSE,NA
Turkey,2022-09-13,0,101068,905,FALSE,NA
UK,2022-09-13,48,208171,919,FALSE,NA
China,2022-09-14,10,15381,966,FALSE,NA
France,2022-09-14,18,155651,921,FALSE,NA
Turkey,2022-09-14,0,101068,906,FALSE,NA
UK,2022-09-14,43,208214,920,FALSE,NA
China,2022-09-15,6,15387,967,FALSE,NA
France,2022-09-15,33,155684,922,FALSE,NA
Turkey,2022-09-15,0,101068,907,FALSE,NA
UK,2022-09-15,48,208262,921,FALSE,NA
China,2022-09-16,16,15403,968,FALSE,NA
France,2022-09-16,28,155712,923,FALSE,NA
Turkey,2022-09-16,0,101068,908,FALSE,NA
UK,2022-09-16,38,208300,922,FALSE,NA
China,2022-09-17,16,15419,969,FALSE,NA
France,2022-09-17,0,155712,924,FALSE,NA
Turkey,2022-09-17,0,101068,909,FALSE,NA
UK,2022-09-17,40,208340,923,FALSE,NA
China,2022-09-18,23,15442,970,FALSE,NA
France,2022-09-18,0,155712,925,FALSE,NA
Turkey,2022-09-18,0,101068,910,FALSE,NA
UK,2022-09-18,38,208378,924,FALSE,NA
China,2022-09-19,10,15452,971,FALSE,NA
France,2022-09-19,71,155783,926,FALSE,NA
Turkey,2022-09-19,0,101068,911,FALSE,NA
UK,2022-09-19,48,208426,925,FALSE,NA
China,2022-09-20,7,15459,972,FALSE,NA
France,2022-09-20,48,155831,927,FALSE,NA
Turkey,2022-09-20,0,101068,912,FALSE,NA
UK,2022-09-20,47,208473,926,FALSE,NA
China,2022-09-21,9,15468,973,FALSE,NA
France,2022-09-21,33,155864,928,FALSE,NA
Turkey,2022-09-21,0,101068,913,FALSE,NA
UK,2022-09-21,37,208510,927,FALSE,NA
China,2022-09-22,17,15485,974,FALSE,NA
France,2022-09-22,30,155894,929,FALSE,NA
Turkey,2022-09-22,0,101068,914,FALSE,NA
UK,2022-09-22,49,208559,928,FALSE,NA
China,2022-09-23,165,15650,975,FALSE,NA
France,2022-09-23,33,155927,930,FALSE,NA
Turkey,2022-09-23,0,101068,915,FALSE,NA
UK,2022-09-23,52,208611,929,FALSE,NA
China,2022-09-24,7,15657,976,FALSE,NA
France,2022-09-24,0,155927,931,FALSE,NA
Turkey,2022-09-24,71,101139,916,FALSE,NA
UK,2022-09-24,47,208658,930,FALSE,NA
China,2022-09-25,10,15667,977,FALSE,NA
France,2022-09-25,0,155927,932,FALSE,NA
Turkey,2022-09-25,0,101139,917,FALSE,NA
UK,2022-09-25,40,208698,931,FALSE,NA
China,2022-09-26,12,15679,978,FALSE,NA
France,2022-09-26,73,156000,933,FALSE,NA
Turkey,2022-09-26,0,101139,918,FALSE,NA
UK,2022-09-26,61,208759,932,FALSE,NA
China,2022-09-27,7,15686,979,FALSE,NA
France,2022-09-27,49,156049,934,FALSE,NA
Turkey,2022-09-27,0,101139,919,FALSE,NA
UK,2022-09-27,65,208824,933,FALSE,NA
China,2022-09-28,14,15700,980,FALSE,NA
France,2022-09-28,36,156085,935,FALSE,NA
Turkey,2022-09-28,0,101139,920,FALSE,NA
UK,2022-09-28,59,208883,934,FALSE,NA
China,2022-09-29,5,15705,981,FALSE,NA
France,2022-09-29,33,156118,936,FALSE,NA
Turkey,2022-09-29,0,101139,921,FALSE,NA
UK,2022-09-29,64,208947,935,FALSE,NA
China,2022-09-30,8,15713,982,FALSE,NA
France,2022-09-30,34,156152,937,FALSE,NA
Turkey,2022-09-30,0,101139,922,FALSE,NA
UK,2022-09-30,63,209010,936,FALSE,NA
China,2022-10-01,6,15719,983,FALSE,NA
France,2022-10-01,0,156152,938,FALSE,NA
Turkey,2022-10-01,0,101139,923,FALSE,NA
UK,2022-10-01,77,209087,937,FALSE,NA
China,2022-10-02,6,15725,984,FALSE,NA
France,2022-10-02,0,156152,939,FALSE,NA
Turkey,2022-10-02,0,101139,924,FALSE,NA
UK,2022-10-02,61,209148,938,FALSE,NA
China,2022-10-03,3,15728,985,FALSE,NA
France,2022-10-03,86,156238,940,FALSE,NA
Turkey,2022-10-03,0,101139,925,FALSE,NA
UK,2022-10-03,79,209227,939,FALSE,NA
China,2022-10-04,8,15736,986,FALSE,NA
France,2022-10-04,74,156312,941,FALSE,NA
Turkey,2022-10-04,0,101139,926,FALSE,NA
UK,2022-10-04,89,209316,940,FALSE,NA
China,2022-10-05,10,15746,987,FALSE,NA
France,2022-10-05,47,156359,942,FALSE,NA
Turkey,2022-10-05,0,101139,927,FALSE,NA
UK,2022-10-05,98,209414,941,FALSE,NA
China,2022-10-06,6,15752,988,FALSE,NA
France,2022-10-06,50,156409,943,FALSE,NA
Turkey,2022-10-06,0,101139,928,FALSE,NA
UK,2022-10-06,90,209504,942,FALSE,NA
China,2022-10-07,2,15754,989,FALSE,NA
France,2022-10-07,53,156462,944,FALSE,NA
Turkey,2022-10-07,0,101139,929,FALSE,NA
UK,2022-10-07,99,209603,943,FALSE,NA
China,2022-10-08,13,15767,990,FALSE,NA
France,2022-10-08,0,156462,945,FALSE,NA
Turkey,2022-10-08,0,101139,930,FALSE,NA
UK,2022-10-08,88,209691,944,FALSE,NA
China,2022-10-09,3,15770,991,FALSE,NA
France,2022-10-09,0,156462,946,FALSE,NA
Turkey,2022-10-09,40,101179,931,FALSE,NA
UK,2022-10-09,94,209785,945,FALSE,NA
China,2022-10-10,11,15781,992,FALSE,NA
France,2022-10-10,113,156575,947,FALSE,NA
Turkey,2022-10-10,24,101203,932,FALSE,NA
UK,2022-10-10,86,209871,946,FALSE,NA
China,2022-10-11,9,15790,993,FALSE,NA
France,2022-10-11,85,156660,948,FALSE,NA
Turkey,2022-10-11,0,101203,933,FALSE,NA
UK,2022-10-11,98,209969,947,FALSE,NA
China,2022-10-12,9,15799,994,FALSE,NA
France,2022-10-12,55,156715,949,FALSE,NA
Turkey,2022-10-12,0,101203,934,FALSE,NA
UK,2022-10-12,123,210092,948,FALSE,NA
China,2022-10-13,8,15807,995,FALSE,NA
France,2022-10-13,62,156777,950,FALSE,NA
Turkey,2022-10-13,0,101203,935,FALSE,NA
UK,2022-10-13,109,210201,949,FALSE,NA
China,2022-10-14,7,15814,996,FALSE,NA
France,2022-10-14,79,156856,951,FALSE,NA
Turkey,2022-10-14,0,101203,936,FALSE,NA
UK,2022-10-14,106,210307,950,FALSE,NA
China,2022-10-15,7,15821,997,FALSE,NA
France,2022-10-15,0,156856,952,FALSE,NA
Turkey,2022-10-15,0,101203,937,FALSE,NA
UK,2022-10-15,103,210410,951,FALSE,NA
China,2022-10-16,6,15827,998,FALSE,NA
France,2022-10-16,0,156856,953,FALSE,NA
Turkey,2022-10-16,0,101203,938,FALSE,NA
UK,2022-10-16,102,210512,952,FALSE,NA
China,2022-10-17,5,15832,999,FALSE,NA
France,2022-10-17,164,157020,954,FALSE,NA
Turkey,2022-10-17,0,101203,939,FALSE,NA
UK,2022-10-17,114,210626,953,FALSE,NA
China,2022-10-18,7,15839,1000,FALSE,NA
France,2022-10-18,101,157121,955,FALSE,NA
Turkey,2022-10-18,0,101203,940,FALSE,NA
UK,2022-10-18,103,210729,954,FALSE,NA
China,2022-10-19,13,15852,1001,FALSE,NA
France,2022-10-19,106,157227,956,FALSE,NA
Turkey,2022-10-19,0,101203,941,FALSE,NA
UK,2022-10-19,100,210829,955,FALSE,NA
China,2022-10-20,9,15861,1002,FALSE,NA
France,2022-10-20,69,157296,957,FALSE,NA
Turkey,2022-10-20,0,101203,942,FALSE,NA
UK,2022-10-20,114,210943,956,FALSE,NA
China,2022-10-21,9,15870,1003,FALSE,NA
France,2022-10-21,81,157377,958,FALSE,NA
Turkey,2022-10-21,0,101203,943,FALSE,NA
UK,2022-10-21,100,211043,957,FALSE,NA
China,2022-10-22,7,15877,1004,FALSE,NA
France,2022-10-22,0,157377,959,FALSE,NA
Turkey,2022-10-22,0,101203,944,FALSE,NA
UK,2022-10-22,104,211147,958,FALSE,NA
China,2022-10-23,4,15881,1005,FALSE,NA
France,2022-10-23,0,157377,960,FALSE,NA
Turkey,2022-10-23,0,101203,945,FALSE,NA
UK,2022-10-23,97,211244,959,FALSE,NA
China,2022-10-24,7,15888,1006,FALSE,NA
France,2022-10-24,172,157549,961,FALSE,NA
Turkey,2022-10-24,0,101203,946,FALSE,NA
UK,2022-10-24,98,211342,960,FALSE,NA
China,2022-10-25,10,15898,1007,FALSE,NA
France,2022-10-25,131,157680,962,FALSE,NA
Turkey,2022-10-25,0,101203,947,FALSE,NA
UK,2022-10-25,107,211449,961,FALSE,NA
China,2022-10-26,7,15905,1008,FALSE,NA
France,2022-10-26,60,157740,963,FALSE,NA
Turkey,2022-10-26,0,101203,948,FALSE,NA
UK,2022-10-26,90,211539,962,FALSE,NA
China,2022-10-27,8,15913,1009,FALSE,NA
France,2022-10-27,71,157811,964,FALSE,NA
Turkey,2022-10-27,0,101203,949,FALSE,NA
UK,2022-10-27,101,211640,963,FALSE,NA
China,2022-10-28,7,15920,1010,FALSE,NA
France,2022-10-28,61,157872,965,FALSE,NA
Turkey,2022-10-28,0,101203,950,FALSE,NA
UK,2022-10-28,82,211722,964,FALSE,NA
China,2022-10-29,8,15928,1011,FALSE,NA
France,2022-10-29,0,157872,966,FALSE,NA
Turkey,2022-10-29,0,101203,951,FALSE,NA
UK,2022-10-29,90,211812,965,FALSE,NA
China,2022-10-30,12,15940,1012,FALSE,NA
France,2022-10-30,0,157872,967,FALSE,NA
Turkey,2022-10-30,0,101203,952,FALSE,NA
UK,2022-10-30,89,211901,966,FALSE,NA
China,2022-10-31,12,15952,1013,FALSE,NA
France,2022-10-31,162,158034,968,FALSE,NA
